keyType;keyHASH;anchorURL;anchorHASH;contentHASH;httpCode;hashMatches;validJSON;validJSONLD;extraInfo
keyHash;6e9eea5ff55ffba11bc76cfb1915e3ec4f20464f72992d2de05b6d7b;https://www.catalystafrica.org/;03d38f39533af62c241c6b8f52bb55b947c970c83e884638c29f02605c33434a;;200;;NO;;not a valid JSON format
keyHash;6f1257494f7fa41389aab2ad7068a1092ce068e2804ecb4219fbbb2a;https://raw.githubusercontent.com/LGCjosh/dRep-file-LateGameCrypto/main/LateGameCrypto.jsonld;439e0c84ccf21f845504706fd85666edc5cd2305e924c5200b00ca481070aef9;439e0c84ccf21f845504706fd85666edc5cd2305e924c5200b00ca481070aef9;200;YES;YES;YES;no authors in the authors-array
keyHash;6f26e179085964a555cb0b976bd9cc113e573cb2ae4c7b9552803a8b;https://x.com/Fidgetybeast;0208519bcd5b13f17bc68279dd2891b3bfe86c63fceefa6a92583f5ad6f2e3da;;200;;NO;;not a valid JSON format
keyHash;6fc2562c45a280a6b88d736f0d2f7962d1cfc719f7e9fb3d65b50238;-;-;;;;;;
keyHash;6fc83a8f417920adc87a8e20c4e1dce603bcddf7f4f43d84b8e13440;https://raw.githubusercontent.com/pyraic3/Pyraic3_DRep_Anchor/main/Daniel_Sullivan_(pyraic3).jsonld;533a4b2e11f18a1f59fd929083c436ee6b6fe0fb95356a70c00de5fcf695826e;533a4b2e11f18a1f59fd929083c436ee6b6fe0fb95356a70c00de5fcf695826e;200;YES;YES;YES;no authors in the authors-array
keyHash;70687a06149aafc3c89492b06e743a10a051327371d14f8f95e3c605;https://shorturl.at/pyfZF;7a6789a70e3164454a96e4f44a932f0b8578d9ecc73fa66f1d1f5b5a9d8dc96e;7a6789a70e3164454a96e4f44a932f0b8578d9ecc73fa66f1d1f5b5a9d8dc96e;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;70865ce3e6fdd2efb54390ee3b8b6f1ed98c5d914f222dc44804d3f8;https://raw.githubusercontent.com/resgsh/drep-mainnet/refs/heads/main/Reshma_Mohan.jsonld;10bf254fbff496135e7a0f992cb7ea57da8e086b1098e599ab1aadf845118895;10bf254fbff496135e7a0f992cb7ea57da8e086b1098e599ab1aadf845118895;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;70d173a8d57d9660abd8e83eb83faae26a80dfea084a2fb2d77fe738;-;-;;;;;;
keyHash;7128b29b0a0add072546a7763e8ea9bd1936bc41a53c08dbf19ce6b4;-;-;;;;;;
keyHash;7149d835b03c3f2afdfc724640b7643a3f138762d52a8a87dc5c2f34;https://raw.githubusercontent.com/danbaruka/dRep/main/Cardano%20Govtool%20Dan%20Baruka.jsonld;aa3d472814f1de4e7bd8ba5579aad2f17673f40b0b0052a10c08245e859d521e;aa3d472814f1de4e7bd8ba5579aad2f17673f40b0b0052a10c08245e859d521e;200;YES;YES;YES;no authors in the authors-array
keyHash;71515633da5bd1cacf111656969da9af71b4c895ee268819d9a07c79;https://raw.githubusercontent.com/addisetech/drep/refs/heads/main/Addisetech.jsonld;280a7429b9deec1e375532cdd28fbb8ed3dace0e5e575cd124a3488cea55fde8;280a7429b9deec1e375532cdd28fbb8ed3dace0e5e575cd124a3488cea55fde8;200;YES;YES;YES;no authors in the authors-array
keyHash;71a92ac2bb4c454ea8e7fead3ffda9ac8dc8b1af8ca4c9fc96e22b53;-;-;;;;;;
keyHash;71b3e3998c5afaf933b5665137c24aada09239c36d9f58325cc137f3;https://raw.githubusercontent.com/CardanoReview/reg/refs/heads/main/CardanoReview%20(1).jsonld;9b75ebbdf000c0ee6a3879d62cbf78f57ae0e5d7018bcacf8118bf6c8f51e768;9b75ebbdf000c0ee6a3879d62cbf78f57ae0e5d7018bcacf8118bf6c8f51e768;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;71d16b118d55b817e728ec69f40794ede06294931ae350c74a032e0d;-;-;;;;;;
keyHash;720d9dc96aae50a558290b1a8216e3a227d619f8c23f6609aa1b0fab;https://raw.githubusercontent.com/kenerik/KryptoLabs/refs/heads/main/KryptoLabs.jsonld;b550c3a0176dfe7ff138a1f5c6e10d8d08dafb82d4fd3dbc793642b48608053c;b550c3a0176dfe7ff138a1f5c6e10d8d08dafb82d4fd3dbc793642b48608053c;200;YES;YES;YES;no authors in the authors-array
keyHash;721cc063a25ee521ec85ef0bda02f7bc2e6ee4f2e2a91782611b4ec2;-;-;;;;;;
keyHash;721edcec73295487d0158b540ef3ed6e17681302e8e53ba4c8e976b3;-;-;;;;;;
keyHash;724ad2b3fe4e7b504d51848261a0e54081e492194d42cf6aef02d290;-;-;;;;;;
keyHash;725cceb7823111ea775edd2cfe577eae89b16520856703095b1b28d7;https://raw.githubusercontent.com/CardanoExplorer/drep/main/metadata.jsonld;8bff6c4cb86f05458075c787cb843f7dffb52f2b7f438037d291d987d71f7738;8bff6c4cb86f05458075c787cb843f7dffb52f2b7f438037d291d987d71f7738;200;YES;YES;YES;no authors in the authors-array
keyHash;7274166daf3b09bd6cb8d466c8fce91008d4d30b1f34e19d3e5cc53c;-;-;;;;;;
keyHash;7321c75e902b742db567cae51a95c76c7108c765e3f5388d84ffbedc;https://cyan-faithful-wolverine-920.mypinata.cloud/ipfs/QmPMtca7Q7xGuXkUr595d7H65rcqtpu348Z1aRMu2EERy7;39cc534ae2d7d8050dc7df42539d503c565c4ac8e643c69651205a5ca080aff1;39cc534ae2d7d8050dc7df42539d503c565c4ac8e643c69651205a5ca080aff1;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;73b6ee5b30e85b670804c4d3b5fd9dadccd46d9ce34c1c09873f2597;https://raw.githubusercontent.com/papacarp/drep/main/drep-metadata.json;70a02fcb8cb3c2d9a06c626820334967a29b0dfb85be1eb3b72c40b90f19d260;70a02fcb8cb3c2d9a06c626820334967a29b0dfb85be1eb3b72c40b90f19d260;200;YES;YES;YES;no authors in the authors-array
keyHash;73cc9e4d4b9d4b26c381e3b084516afd54d51135cdbbdde073fd1ca5;-;-;;;;;;
keyHash;746b0c4a7552db3a4e2f0a7e443b15bd8f75fdd80b4bf6d896aa56ce;-;-;;;;;;
keyHash;7600f3a07fbc6e3a66e3945120b9dad6b0ff62a956fefb4afaad0eca;https://raw.githubusercontent.com/dev-sat/sat-drep/refs/heads/main/Scientific-Analy.jsonld;e81ba407ee66b69223ce3b7f9a42d3617bf085b3421f5ade7055dddc7d2801a4;e81ba407ee66b69223ce3b7f9a42d3617bf085b3421f5ade7055dddc7d2801a4;200;YES;YES;YES;no authors in the authors-array
keyHash;7631a01ada71b4f2e7895250818ea816ba5416795cf7aefb3bd4d097;-;-;;;;;;
keyHash;76363ec4933231553ed0623e8287185cdff4a31f5e1e37e226cca28c;https://raw.githubusercontent.com/Zukki/dRep/main/Zukki_Ancap.jsonld;d965e0b85329ec1f4a85db5bedfc6c283f4218ae9c0e544511666efb5c3f88a1;d965e0b85329ec1f4a85db5bedfc6c283f4218ae9c0e544511666efb5c3f88a1;200;YES;YES;YES;no authors in the authors-array
keyHash;764516ba2b6f600cd687d826ad6c853530b9cfa86c512cbf6a1c05db;http://82.221.139.171/df3a0w.jsonld;ec01255fb2313b086effbd7213f48c7edb64344940f4d286f55d812c4398203f;ec01255fb2313b086effbd7213f48c7edb64344940f4d286f55d812c4398203f;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;77150015d58a3a619c9e76a8b4fa145e9931ab5ca9aa507642a1a77e;-;-;;;;;;
keyHash;7751539e7ffcf1d49f29f7fba70f8814611c9e252994d057501bb005;-;-;;;;;;
keyHash;7803b771878d223e3501b86d780230efb6ed6f57410982bd59a3eb21;-;-;;;;;;
keyHash;78c2a53800e4365e1469c3798215398c19cc520672adc2db193e1008;-;-;;;;;;
keyHash;791020e5135531e36acba85241c4703ab37b3301c81b38df8cbbef36;-;-;;;;;;
keyHash;7946d5404f3d98e79cadaddde1114444a14f506ebd5459ae71f24d46;-;-;;;;;;
keyHash;79609a10873af5f00d0b4b95cccb3628bd60038113b16c9835caa9dd;-;-;;;;;;
keyHash;79a06a2dc1b711e562f4527c480d7832f1de2a74187f89c3816066c0;-;-;;;;;;
keyHash;79b6f6a009717f92f595160beb492db9c2d3a59918e11cd833e14ea0;-;-;;;;;;
keyHash;7a719c71d1bc67d2eb4af19f02fd48e7498843d33a22168111344a34;https://blinklabs.io/metadata.jsonld;7117557dde38430dcaa8d48bc0c482209bb3035e61ac9730ebc48dcfa06f8a10;7117557dde38430dcaa8d48bc0c482209bb3035e61ac9730ebc48dcfa06f8a10;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;7aa5532ba0049faf9cfaf1c670cf7fa1e587e0e807d70cc1c494a22b;-;-;;;;;;
keyHash;7b701eedaf92dbd1f58f88cc32c674baafa1f14aef56494b8369a05f;https://raw.githubusercontent.com/Tranilator/cardano-id/refs/heads/main/Tran%20%E3%83%88%E3%83%A9%E3%83%B3.jsonld;5601d47e1e283a9eb7ac77781782255a974c82a3ffa42bb4bc1864f83b947f85;5601d47e1e283a9eb7ac77781782255a974c82a3ffa42bb4bc1864f83b947f85;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;7bd0245de5a5cd0474776b3b8808fb29e0d75897dd0aaabbd5ef28d9;https://raw.githubusercontent.com/SilverAsh7/Cardano-DRep/refs/heads/main/SilverAsh7.jsonld;1178838b02a817013c3fdc0c79d9e291900037084a4949279d62e82a2768f019;1178838b02a817013c3fdc0c79d9e291900037084a4949279d62e82a2768f019;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;7bdef7aaf3c925e97ca42d36f119b0469a12cca4a17ecfefc6900350;-;-;;;;;;
keyHash;7c3b8f563a139c3667150713f004ef53848fc7a7e0814198f1331d95;https://raw.githubusercontent.com/tonybsf/Credentials/refs/heads/main/TonyBoersma.jsonld;6dcc0620926d25e3e0482be956d5a8813aacd882080ebd341d27468985d12e63;6dcc0620926d25e3e0482be956d5a8813aacd882080ebd341d27468985d12e63;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;7d691a83f938411ac3ab444c61a981d7985d45eec6bc0481ff23d84c;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmTtSKFRtMA7pGSHAzW145TCaVbVMpz3Xz5swv4oxbVtT5;7eb2a2e5ec9ba91364fa1f6e3fe92fe72dd08755f7d5e626507f8c8aeb988d8d;7eb2a2e5ec9ba91364fa1f6e3fe92fe72dd08755f7d5e626507f8c8aeb988d8d;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;7dfe9fb4ce4054c7ed7c512b4170ebf10de8e4266e90a201da8401c0;-;-;;;;;;
keyHash;7e7e1510e7e5b809c9d37af6b301c93790aacc9fd058a8833c578086;-;-;;;;;;
keyHash;7ebb04266b02690991de47d115d8bd522fec870187ac929e45df6b81;-;-;;;;;;
keyHash;7fb353bd8fad7aa1ca5321cc8d1992e0c2819ac8f513494d3d8d1ae8;-;-;;;;;;
keyHash;8022ac48a3a92a3d10c647c929f61c55efbfb96b0e4c719087cda0cb;-;-;;;;;;
keyHash;80b54ec47ac11020a73ce67508f64e119956fe10fbd819eab88a7ada;-;-;;;;;;
keyHash;80c3d254f51f409e9b5abb6dc221dac73ebf39b9aaa55c35550733ca;-;-;;;;;;
keyHash;812a62c49f2e340a172eddcc1b737694fe23aef57272b6b647f88646;https://raw.githubusercontent.com/dostrelith678/garden-staging-site/refs/heads/master/DRep/EDEN.jsonld;22e509978a782f596f121581d7c7cd75ac6fcf92c1f41a8a67c1c6fb947de2de;5278ed1a8478204f4be48a8462cdf51571e87f294d691dd7c0cd509b1ccdb5d1;200;NO;YES;;
keyHash;812c8dc5595c1943c336928c36b2b6624984efdf552cc246f2642065;-;-;;;;;;
keyHash;81acf2a000fe69cdf140fe241f2a62aafffcd9829fd7ee53fcbd9b30;-;-;;;;;;
keyHash;81d011bebfa8abf0a8a3231603cad0c5ead0671857d26437c7beb846;-;-;;;;;;
keyHash;820f686a3244368500d1d90f05fb1f19ac4ef5ddd6ca9a6c8dfd055d;-;-;;;;;;
keyHash;8212b7b78874ff4ebb48ada59d9b86c8339f74701733a8c6c0cd9e68;https://lionpool.io/;105aa1e2f59d76ab5d8deb648de1ade5b549742b7c2a8d08b6cb75aa69f517e1;;200;;NO;;not a valid JSON format
keyHash;82465185d03f979831a26ff629ce971a6391597b70165972519233f1;https://files.butane.dev/Micah.jsonld;7c61969e3ab8575316e58782889b63614e9916520242fa05b1cfe53f8e915253;7c61969e3ab8575316e58782889b63614e9916520242fa05b1cfe53f8e915253;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;824ad8897bb1983ea6fee6036449f9933fda1023edba7cf86e0b73bb;https://raw.githubusercontent.com/vlasin/drep/main/metadata.json;35708335f768cade6335f8ed602b7a7cda6770519be6dddfa8448d7311bd90a0;35708335f768cade6335f8ed602b7a7cda6770519be6dddfa8448d7311bd90a0;200;YES;YES;YES;missing authors field
keyHash;8254e9ac5f03a75af20865ddd255eaacbcfe22b6d2967e44be242c16;-;-;;;;;;
keyHash;829192cea7d5f6029713e54957d7e96eb47c11665d218924616e1c43;-;-;;;;;;
keyHash;834d5967ca512d805a847786194024233df13265971666b6bbe0afd5;-;-;;;;;;
keyHash;83c07d22fd3dda0ab504a720ccd32c4fb1ef123018186cc03b4d358f;-;-;;;;;;
keyHash;84427f95418226d53570a0167ca7735dc78c65e09dfd75e7e2ff8391;-;-;;;;;;
keyHash;8474596092bd676f66cc1af254f54f835115724d0dc3eeb0e620bdc5;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmdustJobk3TUCAkZ5yKeWTaxJMbAoMEE8MvL59eednaRg;cd06fd000fb614ff01c8b037fa2c6c3a114de34d594359e593233bc94333a402;cd06fd000fb614ff01c8b037fa2c6c3a114de34d594359e593233bc94333a402;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;85c9d7c39e23df7297c7e94a8c1a0c68a1f4791aa8c816d49ffe8d26;https://spo.clydedev.com/CLYDE_phrankerCO.jsonld;6398ead3ade2861e5ef690b2cd3b85e0a8d6fa028ae26085759927e7047941e7;6398ead3ade2861e5ef690b2cd3b85e0a8d6fa028ae26085759927e7047941e7;200;YES;YES;YES;no authors in the authors-array
keyHash;85cf550b3c0cb19b134021b1cf81b086bdfc10bed9bdd00be5cc6d18;https://tinyurl.com/5n8bcuxb;5a048aaa6b4e6cc27a488325c4a1533b1cfe033fb385dc5238f64c30fdc699aa;5a048aaa6b4e6cc27a488325c4a1533b1cfe033fb385dc5238f64c30fdc699aa;200;YES;YES;YES;missing authors field
keyHash;85e8c629f88c462a9cd32068ea05482068cd93042b7bd72dc9360890;-;-;;;;;;
keyHash;8637953a4386e04e923d62047db5540d048583f8cb0141fe08d5cfa0;-;-;;;;;;
keyHash;86b4d0fb7fd85807003537d6c14f4053cfa75f2f9d4f670d23dec934;https://raw.githubusercontent.com/bullishdumpling/drep/main/Dumpling%F0%9F%A5%9F.jsonld;6daaa74b5c30c05c50167065c1eeaecfe9d0bbde7b2d33fb3914e888f93f208e;6daaa74b5c30c05c50167065c1eeaecfe9d0bbde7b2d33fb3914e888f93f208e;200;YES;YES;YES;no authors in the authors-array
keyHash;86c986afcf6a287eb706df965412e29f491bdb153dc531d210869a3f;https://raw.githubusercontent.com/hodlonaut/a/master/md.jsonId;c1169ce37e1ed80f4dbadcefde76ffbf59229b1b71dcdcfbaaf4d6c7f436e838;c1169ce37e1ed80f4dbadcefde76ffbf59229b1b71dcdcfbaaf4d6c7f436e838;200;YES;YES;YES;no authors in the authors-array
keyHash;87281eddd72fe31673c947d2c84def6726e42c7da3505c2c0502b64c;https://veghead.io/;e2e0e654e8b7a667badfca98a69a21cb2347b388a7a952acb03032478fc11de8;;200;;NO;;not a valid JSON format
keyHash;8740f642f318e3b1f6626a5d1d12773aff7a6aa5bd4db233cf98dd63;https://raw.githubusercontent.com/SViksha/A/master/ACL-CardanoLand.jsonld;0d4cd31d46c3cbfd83752076f9fdb6e5d0da8b363d6d461ff0952fa9ff1c12e1;0d4cd31d46c3cbfd83752076f9fdb6e5d0da8b363d6d461ff0952fa9ff1c12e1;200;YES;YES;YES;no authors in the authors-array
keyHash;8771428933e3df007a317a13e03fe6997b9821fcd00d37b92e3c1be3;https://raw.githubusercontent.com/Flux-Point-Studios/cardano-drep-documentation/main/Flux%20Point%20Studios.jsonld;ca8130dad45c1d82ca8c9beca3ba49ebf82e77e5bba6f1d6e1d0bd4783bf2b74;ca8130dad45c1d82ca8c9beca3ba49ebf82e77e5bba6f1d6e1d0bd4783bf2b74;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;87d908316f5f0c24eeb8a34cf10f40fe99a8f54d2bf6fdd3318be4c9;https://raw.githubusercontent.com/vneconomics/drep/refs/heads/main/VNEconomics%20(10-10-2024).jsonld;05cd6bed81df3b81b099e2becee9f2d5ef676680a98e6ccaed9264c1444506a9;05cd6bed81df3b81b099e2becee9f2d5ef676680a98e6ccaed9264c1444506a9;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;8807781bc0dfb1bf3ec47e493175756436306fee061f3591367dafea;https://raw.githubusercontent.com/chikaraya/drep/refs/heads/main/Chikara.jsonld;d31f293c6ec1cec8b6197a7478426ec1d09929ded45ecc7498099e7cc8ea16e8;d31f293c6ec1cec8b6197a7478426ec1d09929ded45ecc7498099e7cc8ea16e8;200;YES;YES;YES;no authors in the authors-array
keyHash;8810bb65bb1cd9de2748a7de22a021f424b21b80c1f231a0b2950519;https://raw.githubusercontent.com/JonathanBRGS/DRep/refs/heads/main/JNTHN_BRGS.jsonld;398ae3612edaf30a59567a736166b9e652fa3b3cb8e7e1a09a717b3e4e171fb4;398ae3612edaf30a59567a736166b9e652fa3b3cb8e7e1a09a717b3e4e171fb4;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;881b9c84fccefa40b9d9d037d80635ea6e5fd19050aab71fef2e12f3;https://gitlab.com/Sest10/drep/-/raw/main/Serg10.jsonld?ref_type=heads;8f1f302ae97466930c918d335700abfe5e2e9f37c0b7323e29f6d6cb189e4ba5;8f1f302ae97466930c918d335700abfe5e2e9f37c0b7323e29f6d6cb189e4ba5;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;8840476f9b8750f03170bf45ac9903a559446fc3a404f95a871f06e0;-;-;;;;;;
keyHash;885ddf70b1f08f8b5b915ce97566190a056aa8b5dd84282e306bb0b7;https://upstream.org.uk/assets/drep.json;3d47b183f32d9987337da30376fdfe17408c08f3c92daea78937e305f9370852;3d47b183f32d9987337da30376fdfe17408c08f3c92daea78937e305f9370852;200;YES;YES;YES;missing authors field
keyHash;888549a1261cafb3fd2068ee7c0fc9fa73b75ead829a5b5ea6fe13a2;-;-;;;;;;
keyHash;88cb89aaa242b37b47a9ac9e27215c56db8bc9acc22740c35b1d9a3b;-;-;;;;;;
keyHash;88d8d2c1ef2d32c7dbb3f2f80e3cf6b4a7e71d5b1e7c0ac8b5e9cbe5;https://rarenetwork.io/;f9bc23d9de781247ed4e1f5437c1020b739a0507a158f0bffb78864baba4d98e;;200;;NO;;not a valid JSON format
keyHash;88dacd90ec6c30c3e14f311dd635265a891181a80a724c4289e40ccc;https://ipfs.io/ipfs/QmRnrCX8NVonaA2akwPoCqDfFAeMSAj9LFCo6PkgSrmVDy;0a4e0590d61d3dd0a7b82d70847c0d46ca92a80bf7c5812702d4d20bcf0e459e;0a4e0590d61d3dd0a7b82d70847c0d46ca92a80bf7c5812702d4d20bcf0e459e;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;891cf38d4cdd539b3cfc13c0c16bf98f8a9837bf5c57b75a6b303e89;https://raw.githubusercontent.com/gryphonent/cardanogovtools/main/TriangleForces.jsonld;c3afe71dc97d1a155f0128730c184b7d7dcd5a52115a9561a21af0af961c295b;c3afe71dc97d1a155f0128730c184b7d7dcd5a52115a9561a21af0af961c295b;200;YES;YES;YES;no authors in the authors-array
keyHash;899d99920afb97cbc0741f9dcebf65337f45360d629a8628ff63b877;https://shorturl.at/52lz2;ffb0e87366d10b38cabc7407e79304e1630e091b5eb14405693fed64209751c9;ffb0e87366d10b38cabc7407e79304e1630e091b5eb14405693fed64209751c9;200;YES;YES;YES;no authors in the authors-array
keyHash;89dccb56cc98729fa5310b11707fba82f242f27684abe1b08d709cb0;-;-;;;;;;
keyHash;8ae1a94d6e4a0fa64476ddffd3495973987a062d0a615597c1d79ac7;https://fire-pool.com/drep.jsonld;5a54f84a7e9fb99d8e17d02ab7beba4785ff0fd65f587142c7a68e71aa752eca;5a54f84a7e9fb99d8e17d02ab7beba4785ff0fd65f587142c7a68e71aa752eca;200;YES;YES;YES;missing authors field
keyHash;8af81c6e86446b617ae0f609e4ebc154e02febefced49936ad0d2d64;https://raw.githubusercontent.com/ebrhineland/SaganPool/main/DRepMetaData.json;fb48a086bcc4a8715db27cdf1d539ed877ac7de34ae30df940f3cd3dc99c1da9;f4bebe8f5a5910f9963bbaad6877d4f185db561fb06dbc2c1e3cb7848105b545;200;NO;YES;;
keyHash;8b75035882d4165bea8000c4d3f2c123ae33c1d92a751a78135a2402;https://raw.githubusercontent.com/Tastenkunst/eternl-drep/main/240909-edc-drep-mainnet.jsonld;81ca64e97864b5a3e1718ceda5314f0b55afcf7a96cb9a305fc9b4fd9dd1704f;81ca64e97864b5a3e1718ceda5314f0b55afcf7a96cb9a305fc9b4fd9dd1704f;200;YES;YES;YES;authors.name entry is not an string
keyHash;8b7ba9a428957a019e7b564e5ec4c461ea7a42c50bdb0e40454beff1;-;-;;;;;;
keyHash;8b87a32c8a5659d73aec9756a87ee7c88dea1c79ad6b768f2c17a8ff;-;-;;;;;;
keyHash;8ba111ca19c78813d0fd9befe8febdce7361fbd770a246ea1c76c835;https://bit.ly/drep_8ball;8e83cab92355d0a58646c4567790b2e96b2aac6aa369d8ccf3dfcf52356e75e3;8e83cab92355d0a58646c4567790b2e96b2aac6aa369d8ccf3dfcf52356e75e3;200;YES;YES;YES;no authors in the authors-array
keyHash;8ba11d7bf13d9fba1b865d3a814b68e88e3d2012c05f116bf859e113;https://bit.ly/DREP_8BALL_d7bf;8e83cab92355d0a58646c4567790b2e96b2aac6aa369d8ccf3dfcf52356e75e3;8e83cab92355d0a58646c4567790b2e96b2aac6aa369d8ccf3dfcf52356e75e3;200;YES;YES;YES;no authors in the authors-array
keyHash;8c5af97cade2c17d44b6cd2e8edd66674f1c55a32154d148ebb05336;-;-;;;;;;
keyHash;8cb20bfc93326ace833adb1e37993b9b4b450a4d8c813bfe463361ac;-;-;;;;;;
keyHash;8cd8a4328d38f56efea51b56328764e515f485cedcf804f62d1c2882;https://saltnet.io;948854cd44c36d90ea6236be0f06cec36b0d5df04ff1b3711b74bb52dea7064b;;200;;NO;;not a valid JSON format
keyHash;8ce7adaac386126dcc31d0c1baf25a172db7a4de7bc9b6809f51c478;-;-;;;;;;
keyHash;8d2b022e6c69589ced77900002447cb367645e9731264b0280bf1e7f;-;-;;;;;;
keyHash;8db02d950ced0bc1731b8adb99564824bf257f12f399919029b1c6a8;https://raw.githubusercontent.com/AndrewGoodson/dRep/main/dRep.jsonld;0dfa17a83584fa68186c57fdffe376b673c7df8b6ae5cd350ab645c0523ecaee;0dfa17a83584fa68186c57fdffe376b673c7df8b6ae5cd350ab645c0523ecaee;200;YES;YES;YES;no authors in the authors-array
keyHash;8ddc76d77a0e0ae4c946d847134aecfd5c4bd9960381a01a65eadc58;https://aichi-stakepool.com/Aichi_Tokai_DRep.jsonld;446d9449b5c2545743ac318b07ba4a82abcf3cb7c12558dd6f755aacc72b31d6;446d9449b5c2545743ac318b07ba4a82abcf3cb7c12558dd6f755aacc72b31d6;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;8e9e78cddb04a25e5f25bf38d962b14f0b392d9591c3115cbe4f98cc;-;-;;;;;;
keyHash;8f1d5d6c1156a9710407d524789eebf42ef20bbd75ec858d53b7bfcf;https://gist.githubusercontent.com/abracadaniel/4c0064ca31281b600e1022c5ffab323d/raw/36c22d5352c8f7bd4a752199789139de1733301e/d;8e45eafbb7f2ceaae4da2e0e28b95ef4af2a6359e1a8eac2e23be979aa1146da;8e45eafbb7f2ceaae4da2e0e28b95ef4af2a6359e1a8eac2e23be979aa1146da;200;YES;YES;YES;no authors in the authors-array
keyHash;8f1da9deeea7309311d4084a22c7d267d6b2a956b019de370a7f9302;https://raw.githubusercontent.com/tony-thanh/Saver-drep/refs/heads/main/Tony%20_%20Thanh_v1.jsonld;f36434ae80edfdb95f2283984ec1e3c5e397dd8d62729fefcbefebcb3aae176b;f36434ae80edfdb95f2283984ec1e3c5e397dd8d62729fefcbefebcb3aae176b;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;8f2b45094df19c26eeea7d19a7293c6203adc09ddc7bfa7a7db3f372;https://raw.githubusercontent.com/michele-nuzzi/dRep/main/Michele_Harmonic.jsonld;88f28f65cd672251cf9a204633bc840a12b15bd295d9ab24355883598ebbc4d1;88f28f65cd672251cf9a204633bc840a12b15bd295d9ab24355883598ebbc4d1;200;YES;YES;YES;no authors in the authors-array
keyHash;8f8f667fd3742de3cc752e81e65f77d555b267b90f2147144536383a;-;-;;;;;;
keyHash;8fc73462577040d656ed1200a93d8dc2fb7c3bc9ddc445340a895a0a;https://koreapool.io/assets/Daehan_kor.json;234c9d45e222cc8d7c40d7247ba8d9427d8c9e9c993d5d8195a09665c2fd9a62;234c9d45e222cc8d7c40d7247ba8d9427d8c9e9c993d5d8195a09665c2fd9a62;200;YES;YES;YES;no authors in the authors-array
keyHash;8fea0566cf9e3a4ea7798dbadb2a828847f076c909c18b0fc3790dfa;-;-;;;;;;
keyHash;90140acb9c51895a557676a84fdd4d6a5f547ad22ea662177f1f2ff5;https://www.cryptojimbo.com/;d44f4540ccfb809e0cb1c0955ad2f3f7ea5f7c9a191162e2990038ce19fbb043;;200;;NO;;not a valid JSON format
keyHash;903ffcdb46730f204aca161fd1c83bc225d27672eb2ec0d236640ee6;https://x.com/OscarW3st;85f72995f1689e475a8dbc0569073eea13aadbd82859239efe7a1cb6fcebb0fb;;200;;NO;;not a valid JSON format
keyHash;90ed5c2b72e73a676e2bf318694eb79d13ead20f8946536bc593fdad;-;-;;;;;;
keyHash;910188cde7e2a36859855c9aeffc2c173ab9109a4a9a0529f7a7839d;https://handle.me/papagoose;ce8a637b4ee85e84c3ba638ddbdf196fd062c73ea6ad2267102f6e49d7d23a9e;;403;;;;
keyHash;91547ef05f0d9f8d50cfb5ab304f8404ebf30408f44e54a7d4e5715c;https://most-brass-sun.quicknode-ipfs.com/ipfs/QmcsBFcJLLcrWQ4ZrptNj8brvx7TMRjneHxJX7QdeRnUxE;b4c8724629c97863ec6893288fc534d5cf7413d73040f36a0cb3dc6d0d1d8b62;b4c8724629c97863ec6893288fc534d5cf7413d73040f36a0cb3dc6d0d1d8b62;200;YES;YES;NO;Error: unknown hashAlgorithm [object Object]
keyHash;917f7e5192ce5643511ac7564a88af3e6bec3e5bdb6beaf8cfcafdfe;https://raw.githubusercontent.com/albert-kevin/DRep/main/Kevin_ALBERT.jsonld;9279977d0d30bf678478d892eb04e7b2d7f34b143ba7d83a2f09c37a76672b14;9279977d0d30bf678478d892eb04e7b2d7f34b143ba7d83a2f09c37a76672b14;200;YES;YES;YES;no authors in the authors-array
